grid_id,acronym
grid.77674.35,IUM
grid.77728.3d,CSU
grid.77852.3f,MPEI
grid.77914.3c,KNRTU
grid.77971.3f,NaUKMA
grid.78028.35,RNRMU
grid.78028.35,RSMU
grid.78065.3c,KSMU
grid.78074.3c,MREI
grid.78074.3c,BSUIR
grid.78757.3a,ONPU
grid.78780.30,AUA
grid.78781.31,TSU
grid.78784.34,MGSU
grid.78823.36,KSTU
grid.78837.33,SSTU
grid.78932.37,MATI
grid.78989.37,IAS
grid.79011.3e,SSAU
grid.79330.3e,SATRA
grid.79546.39,RSE
grid.79703.3a,SCUT
grid.79740.3d,YUTCM
grid.79746.3b,UTH
grid.80510.3c,SAU
grid.80817.36,TU
grid.81292.30,CTP
grid.81532.3d,HRF
grid.81610.3e,CLE
grid.81800.31,UWL
grid.81938.3b,CTI 
grid.82418.37,MET
grid.82747.3e,UES
grid.82861.35,ӨДАТУ
grid.82861.35,USATU
grid.82937.37,EBC
grid.83033.3b,WSL
grid.83440.3b,UCL
grid.88379.3d,BBK
grid.88832.39,IPC
grid.89170.37,NRL
grid.89957.3a,NMU
grid.90685.32,UB
grid.90731.3c,BSC
grid.91354.3a,RU
grid.91714.3a,UFP
grid.93554.3e,IDS
grid.94225.38,NBS
grid.94225.38,NIST
grid.94365.3d,NIH
grid.95004.38,NUIM
grid.97008.36,ADFA
grid.97676.39,FRC
grid.98913.3a,SRI
grid.100995.4,UHNM
grid.101970.e,NWG
grid.102760.2,ENIDH
grid.104514.5,HA
grid.104846.f,QMU
grid.104846.f,QMUC
grid.104887.2,UATX
grid.106023.6,CHGUV 
grid.107950.a,PMU
grid.107973.b,ISUCT
grid.107996.0,USAMV
grid.108124.e,UNPAR
grid.108162.c,UNT
grid.108196.7,NSOAS
grid.108311.a,UNAN
grid.108365.9,UNSAM
grid.108884.d,CRIM
grid.113463.2,ASTU
grid.113596.9,UBT
grid.116068.8,MIT
grid.116345.4,AAU
grid.117476.2,UTS
grid.119021.a,UR
grid.121334.6,UM
grid.121559.b,ICE
grid.121559.b,ISCE
grid.123047.3,SGH
grid.123763.2,ISG
grid.125811.e,IMST
grid.127050.1,CCCU
grid.127098.5,UEBA
grid.129553.9,SZIE
grid.129553.9,SZIU
grid.133275.1,GSFC
grid.133342.4,UCSB
grid.134563.6,UA
grid.134936.a,MU
grid.135060.1,FOM
grid.135519.a,ORNL
grid.135963.b,UW
grid.136594.c,TUAT
grid.137628.9,NYU
grid.138497.0,OPG
grid.139596.1,UPEI
grid.140139.e,NIES
grid.144022.1,NWAFU
grid.144532.5,MBL
grid.145695.a,CGU
grid.145749.a,CDFD
grid.146611.5,CFS
grid.147455.6,CMU
grid.148313.c,LANL
grid.150338.c,HUG
grid.152963.a,TPIMS
grid.155203.0,CPP
grid.155956.b,CAMH
grid.156520.5,ILL
grid.157868.5,CHRU MTP
grid.157869.4,INFM
grid.157927.f,UPV
grid.158077.c,USU
grid.159791.2,GSI
grid.162107.3,CUGB 
grid.162110.5,WHUT
grid.162110.5,WUT
grid.162346.4,UH
grid.163032.5,SXU
grid.163555.1,SGH
grid.164274.2,ESOGU
grid.164295.d,UM
grid.164295.d,UMD
grid.164295.d,UMCP
grid.164971.c,LUC
grid.167436.1,UNH
grid.168010.e,SU
grid.168645.8,UMMS
grid.170202.6,UO
grid.170205.1,UC
grid.170430.1,UCF
grid.170693.a,USF
grid.171855.f,VlSU
grid.173360.0,FNT
grid.173746.0,HIU
grid.174568.9,NWU
grid.176392.8,UBG
grid.176731.5,UTMB
grid.177284.f,KBFI
grid.177284.f,NICPB
grid.181531.f,BJTU
grid.181574.e,CAS
grid.182470.8,INSTM
grid.182618.4,TSAU
grid.182651.9,PSU
grid.182810.2,AUCA
grid.183446.c,MEPhI
grid.183804.6,CRSH
grid.183804.6,SSHRC
grid.184212.c,UOWM
grid.184764.8,BSU
grid.184769.5,LBL
grid.184769.5,LBNL
grid.185006.a,LIAI
grid.185107.a,ICSI
grid.185448.4,A*STAR
grid.185648.6,UIC
grid.186587.5,SJSU
grid.187073.a,ANL
grid.187082.4,UHS
grid.187323.c,GUC
grid.189504.1,BU
grid.189747.4,SUNY
grid.190697.0,MBG
grid.190737.b,CQU
grid.192268.6,HWU
grid.194084.0,UKWIR
grid.194645.b,HKU
grid.197345.d,FFG
grid.198123.0,ASU
grid.198530.6,CCDC
grid.201075.1,HJF
grid.201894.6,SwRI
grid.202033.0,NRCan
grid.202665.5,BNL
grid.203448.9,RMRIMS
grid.203458.8,CQMU
grid.203507.3,NBU
grid.203581.d,ОГУ
grid.203581.d,OSU
grid.205975.c,UCSC
grid.208078.5,UCHC
grid.208226.c,BC
grid.208276.9,REUNA
grid.208504.b,AIST
grid.209665.e,SFI
grid.211044.2,AOU
grid.211367.0,JPL
grid.212340.6,CUNY
grid.213876.9,UGA
grid.213902.b,CSULB
grid.213917.f,GT
grid.214007.0,TSRI
grid.214409.a,MSU
grid.214431.1,NIDCD
grid.214458.e,UM
grid.214572.7,UI
grid.215352.2,UTSA
grid.215654.1,ASU
grid.216417.7,CSU
grid.216566.0,CAF
grid.216938.7,NKU
grid.217197.b,UNCW
grid.217200.6,SIO
grid.217211.6,RMC
grid.217211.6,RMCC
grid.217309.e,SIT
grid.218292.2,KUST
grid.218292.2,KMUST
grid.218364.a,RFF
grid.218430.c,UPCT
grid.221309.b,HKBU
grid.223827.e,UU
grid.224137.1,SUERC
grid.224260.0,VCU
grid.225279.9,CSH
grid.225279.9,CSHL
grid.225360.0,EBI
grid.226688.0,TLL
grid.226892.5,ATC
grid.231844.8,UHN
grid.233520.5,FMMU
grid.236631.3,ADPH
grid.236741.5,BPHC
grid.236813.d,DHCS
grid.236815.b,CDPH
grid.236846.d,ASC
grid.236846.d,CSA
grid.237222.4,EERI
grid.237416.5,GSA
grid.237422.2,GSI
grid.237586.d,JMA
grid.238133.8,MNRF
grid.238252.c,NASA
grid.238398.b,NWS
grid.238456.e,NMDOH
grid.238477.d,DOHMH
grid.238491.5,NYSDOH
grid.238616.8,ODMHSAS
grid.238667.e,OSDH
grid.238692.4,ODHS
grid.238801.0,PHSKC
grid.239119.1,DOC
grid.239119.1,USDC
grid.239119.1,USDoC
grid.239134.e,DOI
grid.239157.b,OPM
grid.239186.7,VHA
grid.239305.e,ACH
grid.239395.7,BIDMC
grid.239424.a,BMC
grid.239475.e,CHA
grid.239494.1,CMC
grid.239546.f,CHLA
grid.239552.a,CHOP
grid.239560.b,CNMC
grid.239573.9,CCHMC
grid.239585.0,CUMC
grid.239638.5,DG
grid.239835.6,HUMC 
grid.239864.2,HFHS
grid.239915.5,HSS
grid.240160.1,MMC
grid.240283.f,MMC
grid.240367.4,NNUH
grid.240382.f,NSUH
grid.240404.6,NUH
grid.240531.1,PPMC
grid.240541.6,HUKM
grid.240606.6,RWMC
grid.240614.5,RPCI
grid.240634.7,RDH
grid.240845.f,SEMC
grid.240988.f,TTSH
grid.241054.6,UAMS
grid.241103.5,UHW
grid.241114.3,UAH
grid.241116.1,UCD
grid.241128.c,UTMC
grid.241963.b,AMNH
grid.242157.7,BMNH
grid.243035.3,ISM
grid.243983.7,NHM
grid.244026.6,NYSCI
grid.244124.5,OMSI
grid.244424.0,SMM
grid.245112.1,ASCB
grid.245835.d,FHI
grid.246210.3,IEEE
grid.246886.6,OSA
grid.246916.e,PRBO
grid.247550.1,TMS
grid.247980.0,CCSU
grid.248193.5,KPNO
grid.248465.9,SAO
grid.248592.0,WCSU
grid.248698.9,AIM
grid.248717.f,ABS
grid.248762.d,BCCA
grid.248808.e,BIOS
grid.248883.d,CIHR
grid.249079.1,CAEP
grid.249225.a,EWC
grid.249447.8,HWI
grid.249503.9,IFSTTAR
grid.249566.a,LIPI
grid.249801.6,IUCAA
grid.249960.0,KERI
grid.249961.1,KIAS
grid.249964.4,KISTI
grid.249967.7,KRIBB
grid.250008.f,LLL
grid.250008.f,LLNL
grid.250107.1,MSRI
grid.250230.6,MDIBL
grid.250263.0,NKI
grid.250277.5,NBRC
grid.250279.b,NBER
grid.250343.3,NII
grid.250358.9,NINS
grid.250415.7,NYBC
grid.250464.1,OIST
grid.250514.7,PBRC
grid.250539.8,PUP
grid.250590.b,RRCAT
grid.250595.e,RRI
grid.250741.5,SKERI
grid.250747.3,SSRC
grid.250942.8,TGen
grid.251017.0,VAI
grid.251079.8,WHRC 
grid.251612.3,ATSU
grid.251705.4,ACU
grid.251779.f,ASU
grid.251844.e,ASC
grid.251973.b,AAMU
grid.251976.e,ASU
grid.251984.3,APU
grid.251990.6,ASU
grid.251993.5,AECOM
grid.252003.6,ASU
grid.252048.9,AIU
grid.252119.c,AUC
grid.252227.2,ASU
grid.252251.3,AHUTCM
grid.252311.6,AGU
grid.252323.7,ASU
grid.252381.f,ASU
grid.252383.d,ATU
grid.252427.4,AMU
grid.252443.6,AU
grid.252470.6,AU
grid.252535.6,AUC
grid.252546.2,AU
grid.252547.3,AUT
grid.252567.1,APSU
grid.252609.a,UNAB
grid.252626.7,AU
grid.252657.1,APU
grid.252735.4,BU
grid.252749.f,BW
grid.252754.3,BSU
grid.252884.1,UCB
grid.252888.d,TAMBCD
grid.252934.b,BU
grid.252944.c,BSU
grid.253009.d,B-CU
grid.253009.d,B-CC
grid.253109.c,BSC
grid.253147.6,BHSU
grid.253165.6,BU 
grid.253205.3,BMCC
grid.253246.4,BSU
grid.253248.a,BGSU
grid.253269.9,BU
grid.253291.e,BC
grid.253292.d,BSU
grid.253294.b,BYU
grid.253312.4,BCIT
grid.253355.7,BMC
grid.253378.8,BVU
grid.253527.4,CMC
grid.253542.7,CLU
grid.253546.3,CPU
grid.253552.6,CSU
grid.253553.7,CSUB
grid.253554.0,CSUCI
grid.253555.1,CSUC
grid.253556.2,CSUDH
grid.253557.3,CSUEB
grid.253559.d,CSUF
grid.253561.6,CSULA
grid.253562.5,CSUMB
grid.253563.4,CSUN
grid.253565.2,CSUSB
grid.253566.1,CSUSM
grid.253567.0,CSUS
grid.253592.a,CU
grid.253613.0,UM
grid.253615.6,GWU
grid.253649.f,CBU
grid.253663.7,CNU
grid.253718.a,CC
grid.253840.8,CUI
grid.253856.f,CMU
grid.253893.6,CSU
grid.253923.c,CWU
grid.254041.6,CDU
grid.254055.3,CSU
grid.254124.4,CIT
grid.254130.1,CSU
grid.254145.3,CMU
grid.254147.1,CPU
grid.254148.e,CTGU
grid.254204.5,CBU
grid.254213.3,CNU
grid.254224.7,CAU
grid.254229.a,CBNU
grid.254230.2,CNU
grid.254250.4,CCNY
grid.254251.5,CCSF
grid.254271.7,CGU
grid.254272.4,CMC
grid.254275.3,CAU
grid.254286.f,CSU
grid.254293.b,CCLCM
grid.254298.0,CSU
grid.254313.2,CCU
grid.254424.1,CofC
grid.254444.7,WSU
grid.254488.7,CSB/SJU
grid.254498.6,CSI
grid.254514.3,CHC
grid.254549.b,CSM
grid.254567.7,USC
grid.254590.f,CSU
grid.254678.a,CSU
grid.254833.b,DSU
grid.254834.c,DWU
grid.254989.b,DSU
grid.255007.5,DSU
grid.255049.f,DMU
grid.255089.3,DSU
grid.255178.c,DU
grid.255272.5,DU
grid.255364.3,ECU
grid.255368.f,ECU
grid.255375.3,EGSC
grid.255380.9,ESU
grid.255381.8,ETSU
grid.255392.a,EIU
grid.255395.d,EKU
grid.255398.0,EMU
grid.255399.1,EMU
grid.255405.3,ENC
grid.255406.0,ENMU
grid.255407.1,EOU
grid.255414.3,EVMS
grid.255416.1,EWU
grid.255485.b,ECSU
grid.255501.6,ERAU
grid.255525.0,ESU
grid.255802.8,FDU
grid.255852.d,FSU
grid.255908.3,FSU
grid.255927.e,FNUC
grid.255938.0,FBU
grid.255948.7,FAMU
grid.255951.f,FAU
grid.255962.f,FGCU
grid.255966.b,FIT
grid.255983.0,FMU
grid.255986.5,FSU
grid.256032.0,FHSU
grid.256033.1,FLC
grid.256036.4,FVSU
grid.256058.c,FMU
grid.256069.e,F&M
grid.256103.3,FSU
grid.256105.5,FJU
grid.256111.0,FAFU
grid.256112.3,FJMU
grid.256245.2,GJC
grid.256259.f,GFU
grid.256303.1,GSW
grid.256304.6,GSU
grid.256309.b,GCU
grid.256410.4,GU
grid.256514.1,GSU
grid.256545.5,GSU
grid.256549.9,GVSU
grid.256609.e,GXU
grid.256681.e,GNU
grid.256771.0,H-SC
grid.256821.a,HSU
grid.256835.f,HU
grid.256859.5,HMC
grid.256864.b,HINU
grid.256872.c,HPU
grid.256927.d,HSU
grid.256969.7,HPU
grid.257037.4,HWS
grid.257121.2,HBU
grid.257126.5,HPU
grid.257157.3,HSU
grid.257179.f,HT
grid.257296.d,ISU
grid.257310.2,ISU
grid.257312.0,IWU
grid.257409.d,ISU
grid.257410.5,IU
grid.257411.4,IUPUC
grid.257412.7,IPFW
grid.257413.6,IUPUI
grid.257418.d,IUN
grid.257425.3,IUSB
grid.257427.1,IUP
grid.257428.e,IWU
grid.257435.2,IGNOU
grid.257640.2,ISCSEM
grid.257681.f,UIPR
grid.257990.0,JSU
grid.257991.1,JSCC
grid.257992.2,JSU
grid.258041.a,JMU
grid.258151.a,JU
grid.258164.c,JNU
grid.258189.f,JBU
grid.258192.5,JCU
grid.258223.c,JCSU
grid.258405.e,KCUMB
grid.258410.a,KWU
grid.258509.3,KSU
grid.258518.3,KSU
grid.258525.d,KCTCS
grid.258527.f,KSU
grid.258644.9,KC
grid.258690.0,KMOU 
grid.258769.7,KU
grid.258778.7,KPU
grid.258803.4,KNU
grid.258806.1,KIT
grid.258860.1,LSU
grid.258894.a,LFC
grid.258898.6,LSSU
grid.258979.8,LTU
grid.258986.8,LETU
grid.259009.7,LVC
grid.259092.5,LMU
grid.259136.a,LHU
grid.259178.0,LBCC
grid.259180.7,LIU
grid.259234.b,LSUS
grid.259237.8,LTU
grid.259256.f,LMU
grid.259384.1,MUST
grid.259478.5,MUM
grid.259614.d,MU
grid.259700.9,MU
grid.259768.7,MSU 
grid.259828.c,MUSC
grid.259870.1,MMC
grid.259979.9,MTU
grid.260001.5,MT
grid.260001.5,MTSU
grid.260023.5,MSU
grid.260024.2,MWU
grid.260064.6,MSOE
grid.260088.4,MSU
grid.260089.5,MSUM
grid.260096.b,MiSU
grid.260096.b,MSU
grid.260120.7,MSU
grid.260121.6,MUW
grid.260122.5,MVSU
grid.260126.1,MSU
grid.260130.6,MWSU
grid.260201.7,MSU
grid.260234.1,MSU
grid.260238.d,MSU
grid.260288.6,MTA
grid.260293.c,MHC
grid.260303.4,MSVU
grid.260413.2,NSCAD
grid.260463.5,NCU
grid.260474.3,NNU
grid.260478.f,NUIST
grid.260493.a,NAIST
grid.260539.b,NCTU
grid.260542.7,NCHU
grid.260563.4,NDA
grid.260565.2,NDMC
grid.260574.2,NHU
grid.260664.0,NTOU
grid.260710.2,NUHS
grid.260731.1,MUIS
grid.260731.1,NUM
grid.260770.4,NYMU
grid.260812.f,NWU
grid.260894.1,NJCU
grid.260896.3,NJIT
grid.260899.c,NMHU
grid.260911.d,NYCCT
grid.260914.8,NYIT
grid.260917.b,NYMC
grid.261024.3,NSU
grid.261038.e,NCCU
grid.261049.8,NCEPU
grid.261055.5,NDSU
grid.261080.d,NPU
grid.261103.7,NEOUCOM
grid.261103.7,NEOMED
grid.261108.c,NEIU
grid.261110.5,NSU
grid.261112.7,NEU
grid.261112.7,NU
grid.261120.6,NAU
grid.261128.e,NIU
grid.261132.5,NKU
grid.261138.f,NMU
grid.261144.4,NSU
grid.261175.6,NNU
grid.261192.f,NSU
grid.261220.5,NUA
grid.261241.2,NSU
grid.261277.7,OU
grid.261315.2,OU
grid.261323.7,ONU
grid.261331.4,OSU
grid.261343.1,OWU
grid.261354.7,OUC
grid.261359.a,OBU
grid.261362.2,OKCU
grid.261362.2,OCU
grid.261363.3,OPSU
grid.261367.7,OSU-CHS
grid.261368.8,ODU
grid.261375.4,ONU
grid.261419.9,ORU
grid.261432.0,OIT
grid.261445.0,OCU
grid.261455.1,OPU
grid.261487.e,OBU
grid.261504.4,OLLU
grid.261584.c,PLU
grid.261915.8,PSU
grid.261928.6,PSU
grid.261930.f,PLNU
grid.261961.b,PUPR
grid.262009.f,PHSU
grid.262009.f,PSM
grid.262041.3,PUCPR
grid.262074.5,PCC
grid.262075.4,PSU
grid.262079.8,AM
grid.262103.4,PVAMU
grid.262140.3,PGCC
grid.262209.d,PUC
grid.262220.6,PNC
grid.262229.f,PNU
grid.262276.5,QCC
grid.262455.2,R-MC
grid.262539.9,RIC
grid.262598.2,RMU
grid.262613.2,RIT
grid.262627.5,RWU
grid.262641.5,RFUMS
grid.262642.6,RHIT
grid.262804.a,SAIT
grid.262900.f,SHU
grid.262914.a,SVSU
grid.262933.f,SAU
grid.262940.b,SFU
grid.262952.8,SJU
grid.262960.9,SLU
grid.262962.b,SLU
grid.262981.6,SMU
grid.262986.1,SMC
grid.263021.4,SXU
grid.263029.c,SIU
grid.263037.3,SU
grid.263038.c,SKC
grid.263046.5,SHSU
grid.263081.e,SDSU
grid.263091.f,SFSU
grid.263136.3,SMU
grid.263138.d,SGPGIMS
grid.263156.5,SCU
grid.263171.0,SMU
grid.263175.4,SLC
grid.263187.9,SPU
grid.263219.d,SSU
grid.263224.3,STC
grid.263305.1,SPU
grid.263306.2,SU
grid.263451.7,STU
grid.263484.f,SYNU
grid.263488.3,SZU
grid.263520.0,SU
grid.263618.8,SFU
grid.263662.5,SUTD
grid.263672.4,SGU
grid.263708.8,SkIO
grid.263717.6,SRU
grid.263759.c,SSU
grid.263765.3,SSU
grid.263773.4,SWSU
grid.263782.a,SCSU
grid.263785.d,SCNU
grid.263790.9,SDSMT
grid.263791.8,SDSU
grid.263826.b,SEU
grid.263831.d,SELU
grid.263832.e,SOSU
grid.263837.b,SAU
grid.263841.a,SCUHS
grid.263841.a,SCU
grid.263848.3,SCSU
grid.263856.c,SIU
grid.263857.d,SIUE
grid.263864.d,SMU
grid.263867.e,SNU
grid.263870.8,SOU
grid.263872.a,SPSU
grid.263883.4,SUNO
grid.263884.3,SUSLA 
grid.263886.1,SUU
grid.263897.1,SBU
grid.263901.f,SWJTU
grid.263902.c,SMSU
grid.263906.8,SWU
grid.263922.e,SWOSU
grid.263923.f,SOCC
grid.263924.8,SU
grid.263944.e,STCC
grid.264038.b,SBU
grid.264047.3,SCSU
grid.264052.7,SEU
grid.264070.7,SJU
grid.264091.8,SJU
grid.264119.9,SLU
grid.264200.2,SGUL
grid.264245.3,SUS
grid.264245.3,SUSF
grid.264257.0,ESF
grid.264257.0,SUNY ESF
grid.264260.4,BU
grid.264272.7,SUCO
grid.264285.f,UNESA
grid.264303.0,SFA
grid.264303.0,SFASU
grid.264359.f,SRSU
grid.264381.a,SKKU
grid.264440.0,SBC
grid.264484.8,SU
grid.264500.5,TCNJ
grid.264580.d,TKU
grid.264601.7,TSU
grid.264622.6,TU
grid.264648.a,TUNS
grid.264737.3,TTU
grid.264755.7,TAMIU
grid.264756.4,TAMU
grid.264759.b,TAMUCC
grid.264760.1,TAMUK
grid.264764.5,TAMUG
grid.264766.7,TCU
grid.264771.1,TSU
grid.264784.b,TTU
grid.264797.9,TWU
grid.264889.9,W&M
grid.264899.8,TESC
grid.264978.6,UG
grid.265014.4,TRU
grid.265021.2,TMU
grid.265117.6,TUC
grid.265129.b,TTI
grid.265179.e,TWU
grid.265193.a,TSU
grid.265231.1,THU
grid.265436.0,USU
grid.265436.0,USUHS
grid.265457.7,USAFA
grid.265465.6,USNA
grid.265544.4,UMET
grid.265696.8,UQAC
grid.265702.4,UQAR
grid.265703.5,UQTR
grid.265704.2,UQAT
grid.265705.3,UQO
grid.265727.3,UMS
grid.265880.1,UoA
grid.265892.2,UAB
grid.265893.3,UAH
grid.265894.4,UAA
grid.265896.6,UAS
grid.265951.c,UAFS
grid.265960.e,UALR
grid.265961.f,UAM
grid.265963.d,UAPB
grid.265990.1,UB
grid.266050.7,UB
grid.266093.8,UCI
grid.266096.d,UCM
grid.266097.c,UCR
grid.266100.3,UCSD
grid.266102.1,UCSF
grid.266128.9,UCA
grid.266150.6,UCM
grid.266151.7,UCO
grid.266185.e,CU
grid.266186.d,UCCS
grid.266190.a,UCB
grid.266229.b,UD
grid.266243.7,UDM
grid.266259.c,UD
grid.266283.b,VSE
grid.266309.8,UE
grid.266322.1,UF
grid.266410.7,UOG
grid.266426.2,UH
grid.266436.3,UH
grid.266453.0,UH
grid.266456.5,UI
grid.266464.4,UIS
grid.266515.3,KU
grid.266518.e,KU
grid.266583.c,ULV
grid.266622.4,ULM
grid.266648.8,UMF
grid.266650.1,UMM
grid.266651.0,UMPI
grid.266671.2,UMW
grid.266673.0,UMBC
grid.266678.b,UMES
grid.266686.a,UMD
grid.266744.5,UMD
grid.266746.7,UMM
grid.266756.6,UMKC
grid.266757.7,UMSL
grid.266787.a,UM
grid.266813.8,UNMC
grid.266814.f,UNK
grid.266815.e,UNO
grid.266818.3,UNR
grid.266820.8,UNB
grid.266826.e,UNE
grid.266831.8,UNH
grid.266832.b,UNM
grid.266835.c,UNO
grid.266842.c,UoN
grid.266851.e,UNA
grid.266856.9,UNCA
grid.266859.6,UNCC
grid.266860.c,UNCG
grid.266861.d,UNCP
grid.266862.e,UND
grid.266865.9,UNF
grid.266869.5,UNT
grid.266871.c,UNTHSC
grid.266876.b,UNBC
grid.266877.a,UNC
grid.266878.5,UNI
grid.266886.4,UNDA
grid.266900.b,UO
grid.266902.9,OUHSC
grid.266904.f,UOIT
grid.267012.0,UP
grid.267033.3,UPR
grid.267034.4,UPRCM
grid.267039.9,UPRA
grid.267043.4,UPRH
grid.267044.3,UPRM
grid.267065.0,UR
grid.267101.3,USC
grid.267102.0,USD
grid.267103.1,USF
grid.267119.a,USAO
grid.267134.5,UoS
grid.267139.8,USST
grid.267149.f,USF
grid.267153.4,USA
grid.267160.4,USCA
grid.267169.d,USD
grid.267188.2,USI
grid.267189.3,USM
grid.267193.8,USM
grid.267207.6,UST 
grid.267208.9,UST 
grid.267230.2,USW
grid.267280.9,UT
grid.267301.1,UTHSC
grid.267303.3,UTC
grid.267304.4,UTM
grid.267309.9,UTHSCSA
grid.267310.1,UTHSCT
grid.267315.4,UTA
grid.267323.1,UTD
grid.267324.6,UTEP
grid.267327.5,UTT
grid.267328.a,UTPB
grid.267355.0,UTT
grid.267360.6,TU
grid.267370.7,UOU
grid.267434.0,UWA
grid.267436.2,UWF
grid.267437.3,UWG
grid.267451.3,UWS
grid.267460.1,UWEC
grid.267461.0,UWGB
grid.267462.3,UW–L
grid.267468.9,UWM
grid.267478.8,UWRF
grid.267479.9,UWSP
grid.267481.e,UWS
grid.267525.1,ULA
grid.267550.3,UDC
grid.267572.3,UIW
grid.267634.2,UVI
grid.267667.4,UC
grid.267677.5,UVU
grid.267680.d,UC
grid.267687.a,UDAI
grid.267736.1,VSU
grid.267748.8,VU
grid.267756.7,VIU
grid.267849.6,VAST
grid.267852.c,VNU
grid.267871.d,VU
grid.267893.1,VMI
grid.267895.7,VSU
grid.267902.8,VUU
grid.268019.4,WU
grid.268072.9,WSU
grid.268079.2,WMU
grid.268099.c,WMC
grid.268132.c,WCUPA
grid.268149.0,WTAMU
grid.268154.c,WVU
grid.268160.b,WVWC
grid.268170.a,WCU
grid.268180.5,WIU
grid.268184.1,WKU
grid.268187.2,WMU
grid.268192.6,WNMU
grid.268193.7,WOSC
grid.268194.0,WOU
grid.268232.f,WJU
grid.268246.c,WSU
grid.268249.3,WU
grid.268252.9,WLU
grid.268293.4,WSU
grid.268294.3,WSSU
grid.268295.2,WU
grid.268323.e,WPI
grid.268324.9,WSU
grid.268355.f,XULA
grid.268394.2,YU 
grid.268433.8,YU
grid.268441.d,YCU
grid.268446.a,YNU
grid.268467.9,YSU
grid.268505.c,ZJNU
grid.268802.6,IHR
grid.268922.5,NSHD 
grid.268922.5,LHA
grid.268943.2,MRCT
grid.269823.4,NYZS
grid.269823.4,WCS
grid.270056.6,MBARI
grid.270117.2,NNL
grid.270240.3,FHCRC
grid.270680.b,EC
grid.270683.8,WTCHG
grid.270913.e,CRREL
grid.271089.5,MSHR
grid.271300.7,UFPA
grid.271337.3,AADNC
grid.271337.3,AANDC
grid.271762.7,UEM
grid.272110.7,ESR
grid.272242.3,NCC
grid.272362.0,UNLV
grid.272555.2,SERI
grid.272976.f,BGC
grid.273206.2,LIJMC
grid.273335.3,UB
grid.273406.4,NEB
grid.274058.c,DPH
grid.274264.1,OMRF
grid.274356.1,NWRA
grid.275742.1,ASCE
grid.275752.0,NAS
grid.276773.0,NDRI
grid.276808.3,ARI
grid.276809.2,NNI
grid.277151.7,CHU
grid.277489.7,IBRC
grid.277812.9,AER
grid.278125.b,ACM
grid.278244.f,TSGH
grid.278859.9,TQEH
grid.279863.1,LSUHSC
grid.279885.9,NHLBI
grid.280030.9,NEI
grid.280051.e,GRC
grid.280062.e,KP
grid.280122.b,NCIRE
grid.280128.1,NCHGR
grid.280128.1,NHGRI
grid.280243.f,GHC
grid.280246.a,WisDHS
grid.280247.b,PIRE
grid.280248.4,MDH
grid.280285.5,NLM
grid.280289.9,DHHS
grid.280302.b,IDPH
grid.280310.8,DPH
grid.280313.b,VDH
grid.280326.d,UDOH
grid.280332.8,ORI
grid.280333.9,FASEB
grid.280337.d,DOH
grid.280345.8,TDMHSAS
grid.280347.a,NIBIB
grid.280350.c,DHHR
grid.280361.e,DHSS
grid.280362.d,IDPH
grid.280376.8,CHFS
grid.280395.5,DHH
grid.280401.f,LRRI
grid.280409.7,MSDH
grid.280412.d,UPR-RP
grid.280415.a,WDH
grid.280417.8,DHHS
grid.280429.5,KDHE
grid.280432.f,BBRI
grid.280457.c,NDDoH
grid.280460.8,NERI
grid.280471.8,DHEC
grid.280471.8,SC DHEC
grid.280472.b,BBRI
grid.280503.c,MRN
grid.280514.a,SDDOH
grid.280535.9,RIC
grid.280536.a,DMH
grid.280537.b,PHFE
grid.280558.2,DHS
grid.280559.3,DHS
grid.280560.9,RMD
grid.280571.9,NORC
grid.280577.f,USVI
grid.280587.0,ADARC
grid.280592.4,ORCAS
grid.280596.0,DMHAS
grid.280635.a,LADHS
grid.280635.a,DHS 
grid.280639.6,TRI
grid.280655.c,OAM
grid.280655.c,NCCAM
grid.280655.c,NCCIH
grid.280664.e,NIEHS
grid.280669.3,CPIC
grid.280671.a,PSI
grid.280673.8,ASRI
grid.280676.d,FRI
grid.280682.6,STVHCS
grid.280695.0,LIMR
grid.280738.6,NINR
grid.280741.8,TSU
grid.280743.a,EDC
grid.280747.e,VAPAHCS
grid.280767.c,ASM
grid.280768.3,DHS
grid.280776.c,GHS
grid.280785.0,NIGMS
grid.280786.3,MRI
grid.280807.5,VASLCHCS
grid.280808.a,BVAMC
grid.280816.5,DBHDS
grid.280822.2,BHDDH
grid.280838.9,PNDRI
grid.280840.6,AACR
grid.280851.6,ADA
grid.280855.2,ILS
grid.280861.5,SSS
grid.280877.2,DCF
grid.280878.d,OMH
grid.280902.1,BSRI
grid.280920.1,CRL
grid.280924.5,DHS
grid.280928.9,SCDMH
grid.280929.8,IMS
grid.280930.0,ECHCS
grid.280933.3,HMRI
grid.280937.7,APA
grid.280939.9,3-C ISD
grid.280983.8,ICR
grid.280985.e,CMMI
grid.281034.c,TDA
grid.281036.e,IITRI
grid.281053.d,URC
grid.281075.9,JAHVH
grid.281076.a,NIMHD
grid.281084.7,AAP
grid.281093.1,P2D
grid.281112.9,POC
grid.281126.e,ABL
grid.281159.6,KBT
grid.281162.e,BMC
grid.281196.5,ATCC
grid.281219.1,NYAS
grid.281220.b,ISA
grid.281272.c,IBT
grid.281274.a,APS
grid.281280.1,ADA
grid.281286.7,CTI
grid.281370.f,RFMH
grid.281386.6,WWU
grid.281425.8,VBD
grid.281441.a,FSSA
grid.281466.f,SES
